accession,chrom,start,end,strand,methylation_percent
ENCFF959WCA,chr8,1813635,1813636,+,100
ENCFF959WCA,chr8,1813636,1813637,-,100
ENCFF959WCA,chr8,1813669,1813670,+,100
ENCFF959WCA,chr8,1813670,1813671,-,100
ENCFF959WCA,chr8,1813673,1813674,+,100
ENCFF959WCA,chr8,1813674,1813675,-,100
ENCFF959WCA,chr8,1813729,1813730,+,60
ENCFF959WCA,chr8,1813730,1813731,-,0
ENCFF959WCA,chr8,1813738,1813739,+,100
ENCFF959WCA,chr8,1813739,1813740,-,0
ENCFF959WCA,chr8,1813759,1813760,+,0
ENCFF959WCA,chr8,1813760,1813761,-,0
ENCFF959WCA,chr8,1813818,1813819,+,0
ENCFF959WCA,chr8,1813819,1813820,-,0
ENCFF959WCA,chr8,1813839,1813840,+,0
ENCFF959WCA,chr8,1813840,1813841,-,0
ENCFF959WCA,chr8,1813864,1813865,+,100
ENCFF959WCA,chr8,1813865,1813866,-,100
ENCFF959WCA,chr8,1813946,1813947,+,0
ENCFF959WCA,chr8,1813947,1813948,-,50
ENCFF959WCA,chr8,1814010,1814011,+,33
ENCFF959WCA,chr8,1814011,1814012,-,45
ENCFF959WCA,chr8,1814041,1814042,+,100
ENCFF959WCA,chr8,1814042,1814043,-,80
ENCFF959WCA,chr8,1814092,1814093,+,0
ENCFF959WCA,chr8,1814093,1814094,-,43
ENCFF959WCA,chr8,1814225,1814226,+,0
ENCFF959WCA,chr8,1814226,1814227,-,36
ENCFF959WCA,chr8,1814348,1814349,+,25
ENCFF959WCA,chr8,1814349,1814350,-,8
ENCFF959WCA,chr8,1814496,1814497,+,75
ENCFF959WCA,chr8,1814497,1814498,-,54
ENCFF959WCA,chr8,1814512,1814513,+,89
ENCFF959WCA,chr8,1814513,1814514,-,94
ENCFF959WCA,chr8,1814558,1814559,+,100
ENCFF959WCA,chr8,1814559,1814560,-,91
ENCFF959WCA,chr8,1814572,1814573,+,100
ENCFF959WCA,chr8,1814573,1814574,-,100
ENCFF959WCA,chr8,1814580,1814581,+,75
ENCFF959WCA,chr8,1814581,1814582,-,100
ENCFF959WCA,chr8,1814596,1814597,+,100
ENCFF959WCA,chr8,1814597,1814598,-,100
ENCFF959WCA,chr8,1814609,1814610,+,100
ENCFF959WCA,chr8,1814610,1814611,-,86
ENCFF959WCA,chr8,1814714,1814715,+,100
ENCFF959WCA,chr8,1814715,1814716,-,94
ENCFF959WCA,chr8,1814749,1814750,+,100
ENCFF959WCA,chr8,1814750,1814751,-,100
ENCFF959WCA,chr8,1814762,1814763,+,100
ENCFF959WCA,chr8,1814763,1814764,-,95
ENCFF959WCA,chr8,1814824,1814825,+,93
ENCFF959WCA,chr8,1814825,1814826,-,92
ENCFF959WCA,chr8,1814873,1814874,+,100
ENCFF959WCA,chr8,1814874,1814875,-,96
ENCFF959WCA,chr8,1814970,1814971,+,53
ENCFF959WCA,chr8,1814971,1814972,-,33
ENCFF959WCA,chr8,1815014,1815015,+,100
ENCFF959WCA,chr8,1815015,1815016,-,100
ENCFF959WCA,chr8,1815032,1815033,+,100
ENCFF959WCA,chr8,1815033,1815034,-,100
ENCFF959WCA,chr8,1815066,1815067,+,56
ENCFF959WCA,chr8,1815067,1815068,-,89
ENCFF959WCA,chr8,1815104,1815105,+,100
ENCFF959WCA,chr8,1815105,1815106,-,89
ENCFF959WCA,chr8,1815158,1815159,+,93
ENCFF959WCA,chr8,1815159,1815160,-,100
ENCFF959WCA,chr8,1815169,1815170,+,92
ENCFF959WCA,chr8,1815170,1815171,-,100
ENCFF959WCA,chr8,1815178,1815179,+,100
ENCFF959WCA,chr8,1815179,1815180,-,91
ENCFF959WCA,chr8,1815225,1815226,+,100
ENCFF959WCA,chr8,1815226,1815227,-,100
ENCFF959WCA,chr8,1815263,1815264,+,100
ENCFF959WCA,chr8,1815264,1815265,-,100
ENCFF959WCA,chr8,1815272,1815273,+,100
ENCFF959WCA,chr8,1815273,1815274,-,100
ENCFF959WCA,chr8,1815380,1815381,+,100
ENCFF959WCA,chr8,1815381,1815382,-,100
ENCFF959WCA,chr8,1815425,1815426,+,81
ENCFF959WCA,chr8,1815426,1815427,-,100
ENCFF959WCA,chr8,1815446,1815447,+,100
ENCFF959WCA,chr8,1815447,1815448,-,100
ENCFF959WCA,chr8,1815451,1815452,+,100
ENCFF959WCA,chr8,1815452,1815453,-,100
ENCFF959WCA,chr8,1815453,1815454,+,100
ENCFF959WCA,chr8,1815454,1815455,-,100
ENCFF959WCA,chr8,1815485,1815486,+,100
ENCFF959WCA,chr8,1815486,1815487,-,100
ENCFF959WCA,chr8,1815493,1815494,+,100
ENCFF959WCA,chr8,1815494,1815495,-,50
ENCFF959WCA,chr8,1815495,1815496,+,100
ENCFF959WCA,chr8,1815496,1815497,-,100
ENCFF959WCA,chr8,1815551,1815552,+,100
ENCFF959WCA,chr8,1815552,1815553,-,90
ENCFF959WCA,chr8,1815590,1815591,+,100
ENCFF959WCA,chr8,1815591,1815592,-,100
ENCFF959WCA,chr8,1815721,1815722,+,90
ENCFF959WCA,chr8,1815722,1815723,-,100
ENCFF959WCA,chr8,1815745,1815746,+,73
ENCFF959WCA,chr8,1815746,1815747,-,0
ENCFF959WCA,chr8,1815769,1815770,+,100
ENCFF959WCA,chr8,1815770,1815771,-,100
ENCFF959WCA,chr8,1815772,1815773,+,100
ENCFF959WCA,chr8,1815773,1815774,-,100
ENCFF959WCA,chr8,1816053,1816054,+,91
ENCFF959WCA,chr8,1816054,1816055,-,50
ENCFF959WCA,chr8,1816073,1816074,+,100
ENCFF959WCA,chr8,1816074,1816075,-,100
ENCFF959WCA,chr8,1816107,1816108,+,95
ENCFF959WCA,chr8,1816108,1816109,-,100
ENCFF959WCA,chr8,1816137,1816138,+,100
ENCFF959WCA,chr8,1816138,1816139,-,100
ENCFF959WCA,chr8,1816159,1816160,+,100
ENCFF959WCA,chr8,1816160,1816161,-,100
ENCFF959WCA,chr8,1816162,1816163,+,95
ENCFF959WCA,chr8,1816163,1816164,-,100
ENCFF959WCA,chr8,1816170,1816171,+,84
ENCFF959WCA,chr8,1816171,1816172,-,95
ENCFF959WCA,chr8,1816185,1816186,+,100
ENCFF959WCA,chr8,1816186,1816187,-,100
ENCFF959WCA,chr8,1816198,1816199,+,31
ENCFF959WCA,chr8,1816199,1816200,-,29
ENCFF959WCA,chr8,1816208,1816209,+,100
ENCFF959WCA,chr8,1816209,1816210,-,100
ENCFF959WCA,chr8,1816216,1816217,+,40
ENCFF959WCA,chr8,1816217,1816218,-,25
ENCFF959WCA,chr8,1816221,1816222,+,44
ENCFF959WCA,chr8,1816222,1816223,-,64
ENCFF959WCA,chr8,1816231,1816232,+,57
ENCFF959WCA,chr8,1816232,1816233,-,54
ENCFF959WCA,chr8,1816239,1816240,+,71
ENCFF959WCA,chr8,1816240,1816241,-,42
ENCFF959WCA,chr8,1816244,1816245,+,86
ENCFF959WCA,chr8,1816245,1816246,-,100
ENCFF959WCA,chr8,1816254,1816255,+,80
ENCFF959WCA,chr8,1816255,1816256,-,100
ENCFF959WCA,chr8,1816277,1816278,+,67
ENCFF959WCA,chr8,1816278,1816279,-,100
ENCFF959WCA,chr8,1816285,1816286,+,50
ENCFF959WCA,chr8,1816286,1816287,-,100
ENCFF959WCA,chr8,1816300,1816301,+,0
ENCFF959WCA,chr8,1816301,1816302,-,100
ENCFF959WCA,chr8,1816323,1816324,+,80
ENCFF959WCA,chr8,1816324,1816325,-,100
ENCFF959WCA,chr8,1816331,1816332,+,50
ENCFF959WCA,chr8,1816332,1816333,-,100
ENCFF959WCA,chr8,1816346,1816347,+,75
ENCFF959WCA,chr8,1816347,1816348,-,100
ENCFF959WCA,chr8,1816354,1816355,+,67
ENCFF959WCA,chr8,1816355,1816356,-,100
ENCFF959WCA,chr8,1816369,1816370,+,50
ENCFF959WCA,chr8,1816370,1816371,-,0
ENCFF959WCA,chr8,1816392,1816393,+,40
ENCFF959WCA,chr8,1816393,1816394,-,0
ENCFF959WCA,chr8,1816400,1816401,+,50
ENCFF959WCA,chr8,1816401,1816402,-,0
ENCFF959WCA,chr8,1816415,1816416,+,50
ENCFF959WCA,chr8,1816416,1816417,-,0
ENCFF959WCA,chr8,1816438,1816439,+,75
ENCFF959WCA,chr8,1816439,1816440,-,0
ENCFF959WCA,chr8,1816446,1816447,+,50
ENCFF959WCA,chr8,1816447,1816448,-,0
ENCFF959WCA,chr8,1816451,1816452,+,20
ENCFF959WCA,chr8,1816452,1816453,-,0
ENCFF959WCA,chr8,1816469,1816470,+,67
ENCFF959WCA,chr8,1816470,1816471,-,0
ENCFF959WCA,chr8,1816484,1816485,+,100
ENCFF959WCA,chr8,1816485,1816486,-,100
ENCFF959WCA,chr8,1816492,1816493,+,100
ENCFF959WCA,chr8,1816493,1816494,-,100
ENCFF959WCA,chr8,1816497,1816498,+,100
ENCFF959WCA,chr8,1816498,1816499,-,0
ENCFF959WCA,chr8,1816507,1816508,+,100
ENCFF959WCA,chr8,1816508,1816509,-,100
ENCFF959WCA,chr8,1816515,1816516,+,100
ENCFF959WCA,chr8,1816516,1816517,-,0
ENCFF959WCA,chr8,1816520,1816521,+,100
ENCFF959WCA,chr8,1816521,1816522,-,0
ENCFF959WCA,chr8,1816529,1816530,+,100
ENCFF959WCA,chr8,1816530,1816531,-,100
ENCFF959WCA,chr8,1816537,1816538,+,100
ENCFF959WCA,chr8,1816538,1816539,-,100
ENCFF959WCA,chr8,1816552,1816553,+,67
ENCFF959WCA,chr8,1816553,1816554,-,100
ENCFF959WCA,chr8,1816560,1816561,+,75
ENCFF959WCA,chr8,1816561,1816562,-,100
ENCFF959WCA,chr8,1816565,1816566,+,75
ENCFF959WCA,chr8,1816566,1816567,-,100
ENCFF959WCA,chr8,1816575,1816576,+,100
ENCFF959WCA,chr8,1816576,1816577,-,67
ENCFF959WCA,chr8,1816583,1816584,+,50
ENCFF959WCA,chr8,1816584,1816585,-,100
ENCFF959WCA,chr8,1816588,1816589,+,0
ENCFF959WCA,chr8,1816589,1816590,-,33
ENCFF959WCA,chr8,1816598,1816599,+,50
ENCFF959WCA,chr8,1816599,1816600,-,67
ENCFF959WCA,chr8,1816606,1816607,+,29
ENCFF959WCA,chr8,1816607,1816608,-,75
ENCFF959WCA,chr8,1816611,1816612,+,57
ENCFF959WCA,chr8,1816612,1816613,-,50
ENCFF959WCA,chr8,1816621,1816622,+,29
ENCFF959WCA,chr8,1816622,1816623,-,75
ENCFF959WCA,chr8,1816629,1816630,+,29
ENCFF959WCA,chr8,1816630,1816631,-,0
ENCFF959WCA,chr8,1816644,1816645,+,100
ENCFF959WCA,chr8,1816645,1816646,-,100
ENCFF959WCA,chr8,1816652,1816653,+,57
ENCFF959WCA,chr8,1816653,1816654,-,67
ENCFF959WCA,chr8,1816657,1816658,+,86
ENCFF959WCA,chr8,1816658,1816659,-,100
ENCFF959WCA,chr8,1816667,1816668,+,100
ENCFF959WCA,chr8,1816668,1816669,-,100
ENCFF959WCA,chr8,1816671,1816672,+,71
ENCFF959WCA,chr8,1816672,1816673,-,50
ENCFF959WCA,chr8,1816683,1816684,+,100
ENCFF959WCA,chr8,1816684,1816685,-,75
ENCFF959WCA,chr8,1816711,1816712,+,100
ENCFF959WCA,chr8,1816712,1816713,-,100
ENCFF959WCA,chr8,1816743,1816744,+,80
ENCFF959WCA,chr8,1816744,1816745,-,100
ENCFF959WCA,chr8,1816768,1816769,+,100
ENCFF959WCA,chr8,1816769,1816770,-,100
ENCFF959WCA,chr8,1816776,1816777,+,100
ENCFF959WCA,chr8,1816777,1816778,-,67
ENCFF959WCA,chr8,1816789,1816790,+,50
ENCFF959WCA,chr8,1816790,1816791,-,100
ENCFF959WCA,chr8,1816814,1816815,+,50
ENCFF959WCA,chr8,1816815,1816816,-,100
ENCFF959WCA,chr8,1816825,1816826,+,0
ENCFF959WCA,chr8,1816826,1816827,-,0
ENCFF959WCA,chr8,1816835,1816836,+,100
ENCFF959WCA,chr8,1816836,1816837,-,0
ENCFF959WCA,chr8,1816843,1816844,+,0
ENCFF959WCA,chr8,1816844,1816845,-,0
ENCFF959WCA,chr8,1816849,1816850,+,100
ENCFF959WCA,chr8,1816850,1816851,-,100
ENCFF959WCA,chr8,1816855,1816856,+,0
ENCFF959WCA,chr8,1816856,1816857,-,0
ENCFF959WCA,chr8,1816857,1816858,+,0
ENCFF959WCA,chr8,1816858,1816859,-,0
ENCFF959WCA,chr8,1816872,1816873,+,100
ENCFF959WCA,chr8,1816873,1816874,-,100
ENCFF959WCA,chr8,1816879,1816880,+,100
ENCFF959WCA,chr8,1816880,1816881,-,100
ENCFF959WCA,chr8,1816899,1816900,+,100
ENCFF959WCA,chr8,1816900,1816901,-,100
ENCFF959WCA,chr8,1816904,1816905,+,100
ENCFF959WCA,chr8,1816905,1816906,-,100
ENCFF959WCA,chr8,1816907,1816908,+,100
ENCFF959WCA,chr8,1816908,1816909,-,100
ENCFF959WCA,chr8,1816913,1816914,+,100
ENCFF959WCA,chr8,1816914,1816915,-,100
ENCFF959WCA,chr8,1816923,1816924,+,100
ENCFF959WCA,chr8,1816924,1816925,-,100
ENCFF959WCA,chr8,1816937,1816938,+,100
ENCFF959WCA,chr8,1816938,1816939,-,100
ENCFF959WCA,chr8,1816977,1816978,+,100
ENCFF959WCA,chr8,1816978,1816979,-,100
ENCFF959WCA,chr8,1816981,1816982,+,100
ENCFF959WCA,chr8,1816982,1816983,-,100
ENCFF959WCA,chr8,1816994,1816995,+,100
ENCFF959WCA,chr8,1816995,1816996,-,100
ENCFF959WCA,chr8,1817003,1817004,+,100
ENCFF959WCA,chr8,1817004,1817005,-,100
ENCFF959WCA,chr8,1817026,1817027,+,100
ENCFF959WCA,chr8,1817027,1817028,-,100
ENCFF959WCA,chr8,1817050,1817051,+,100
ENCFF959WCA,chr8,1817051,1817052,-,86
ENCFF959WCA,chr8,1817101,1817102,+,100
ENCFF959WCA,chr8,1817102,1817103,-,100
ENCFF959WCA,chr8,1817108,1817109,+,64
ENCFF959WCA,chr8,1817109,1817110,-,100
ENCFF959WCA,chr8,1817129,1817130,+,85
ENCFF959WCA,chr8,1817130,1817131,-,100
ENCFF959WCA,chr8,1817142,1817143,+,50
ENCFF959WCA,chr8,1817143,1817144,-,100
ENCFF959WCA,chr8,1817145,1817146,+,80
ENCFF959WCA,chr8,1817146,1817147,-,100
ENCFF959WCA,chr8,1817152,1817153,+,80
ENCFF959WCA,chr8,1817153,1817154,-,100
ENCFF959WCA,chr8,1817154,1817155,+,45
ENCFF959WCA,chr8,1817155,1817156,-,40
ENCFF959WCA,chr8,1817163,1817164,+,58
ENCFF959WCA,chr8,1817164,1817165,-,100
ENCFF959WCA,chr8,1817169,1817170,+,67
ENCFF959WCA,chr8,1817170,1817171,-,60
ENCFF959WCA,chr8,1817191,1817192,+,86
ENCFF959WCA,chr8,1817192,1817193,-,50
ENCFF959WCA,chr8,1817208,1817209,+,60
ENCFF959WCA,chr8,1817209,1817210,-,86
ENCFF959WCA,chr8,1817211,1817212,+,100
ENCFF959WCA,chr8,1817212,1817213,-,100
ENCFF959WCA,chr8,1817220,1817221,+,67
ENCFF959WCA,chr8,1817221,1817222,-,23
ENCFF959WCA,chr8,1817228,1817229,+,100
ENCFF959WCA,chr8,1817229,1817230,-,100
ENCFF959WCA,chr8,1817234,1817235,+,95
ENCFF959WCA,chr8,1817235,1817236,-,100
ENCFF959WCA,chr8,1817243,1817244,+,73
ENCFF959WCA,chr8,1817244,1817245,-,100
ENCFF959WCA,chr8,1817254,1817255,+,100
ENCFF959WCA,chr8,1817255,1817256,-,100
ENCFF959WCA,chr8,1817262,1817263,+,95
ENCFF959WCA,chr8,1817263,1817264,-,100
ENCFF959WCA,chr8,1817277,1817278,+,89
ENCFF959WCA,chr8,1817278,1817279,-,90
ENCFF959WCA,chr8,1817298,1817299,+,91
ENCFF959WCA,chr8,1817299,1817300,-,100
ENCFF959WCA,chr8,1817305,1817306,+,96
ENCFF959WCA,chr8,1817306,1817307,-,100
ENCFF959WCA,chr8,1817310,1817311,+,100
ENCFF959WCA,chr8,1817311,1817312,-,100
ENCFF959WCA,chr8,1817390,1817391,+,96
ENCFF959WCA,chr8,1817391,1817392,-,88
ENCFF959WCA,chr8,1817444,1817445,+,100
ENCFF959WCA,chr8,1817445,1817446,-,94
ENCFF959WCA,chr8,1817451,1817452,+,89
ENCFF959WCA,chr8,1817452,1817453,-,100
ENCFF959WCA,chr8,1817453,1817454,+,100
ENCFF959WCA,chr8,1817454,1817455,-,100
ENCFF959WCA,chr8,1817464,1817465,+,100
ENCFF959WCA,chr8,1817465,1817466,-,100
ENCFF959WCA,chr8,1817487,1817488,+,100
ENCFF959WCA,chr8,1817488,1817489,-,100
ENCFF959WCA,chr8,1817512,1817513,+,82
ENCFF959WCA,chr8,1817513,1817514,-,100
ENCFF959WCA,chr8,1817522,1817523,+,90
ENCFF959WCA,chr8,1817523,1817524,-,100
ENCFF959WCA,chr8,1817564,1817565,+,100
ENCFF959WCA,chr8,1817565,1817566,-,100
ENCFF959WCA,chr8,1817600,1817601,+,78
ENCFF959WCA,chr8,1817601,1817602,-,78
ENCFF959WCA,chr8,1817621,1817622,+,89
ENCFF959WCA,chr8,1817622,1817623,-,100
ENCFF959WCA,chr8,1817653,1817654,+,75
ENCFF959WCA,chr8,1817654,1817655,-,100
ENCFF959WCA,chr8,1817676,1817677,+,86
ENCFF959WCA,chr8,1817677,1817678,-,100
ENCFF959WCA,chr8,1817680,1817681,+,86
ENCFF959WCA,chr8,1817681,1817682,-,67
ENCFF959WCA,chr8,1817692,1817693,+,43
ENCFF959WCA,chr8,1817693,1817694,-,100
ENCFF959WCA,chr8,1817707,1817708,+,100
ENCFF959WCA,chr8,1817708,1817709,-,100
ENCFF959WCA,chr8,1817732,1817733,+,100
ENCFF959WCA,chr8,1817733,1817734,-,100
ENCFF959WCA,chr8,1817734,1817735,+,60
ENCFF959WCA,chr8,1817735,1817736,-,0
ENCFF959WCA,chr8,1817748,1817749,+,100
ENCFF959WCA,chr8,1817749,1817750,-,100
ENCFF959WCA,chr8,1817765,1817766,+,100
ENCFF959WCA,chr8,1817766,1817767,-,100
ENCFF959WCA,chr8,1817769,1817770,+,100
ENCFF959WCA,chr8,1817770,1817771,-,100
ENCFF959WCA,chr8,1817772,1817773,+,100
ENCFF959WCA,chr8,1817773,1817774,-,100
ENCFF959WCA,chr8,1817795,1817796,+,100
ENCFF959WCA,chr8,1817796,1817797,-,100
ENCFF959WCA,chr8,1817807,1817808,+,100
ENCFF959WCA,chr8,1817808,1817809,-,100
ENCFF959WCA,chr8,1817833,1817834,+,33
ENCFF959WCA,chr8,1817834,1817835,-,100
ENCFF959WCA,chr8,1817900,1817901,+,100
ENCFF959WCA,chr8,1817901,1817902,-,100
ENCFF959WCA,chr8,1817911,1817912,+,100
ENCFF959WCA,chr8,1817912,1817913,-,100
ENCFF959WCA,chr8,1817933,1817934,+,86
ENCFF959WCA,chr8,1817934,1817935,-,0
ENCFF959WCA,chr8,1817959,1817960,+,100
ENCFF959WCA,chr8,1817960,1817961,-,100
ENCFF959WCA,chr8,1817983,1817984,+,100
ENCFF959WCA,chr8,1817984,1817985,-,100
ENCFF959WCA,chr8,1817986,1817987,+,100
ENCFF959WCA,chr8,1817987,1817988,-,100
ENCFF959WCA,chr8,1818018,1818019,+,100
ENCFF959WCA,chr8,1818019,1818020,-,67
ENCFF959WCA,chr8,1818028,1818029,+,100
ENCFF959WCA,chr8,1818029,1818030,-,100
ENCFF959WCA,chr8,1818068,1818069,+,100
ENCFF959WCA,chr8,1818069,1818070,-,91
ENCFF959WCA,chr8,1818087,1818088,+,100
ENCFF959WCA,chr8,1818088,1818089,-,100
ENCFF959WCA,chr8,1818095,1818096,+,100
ENCFF959WCA,chr8,1818096,1818097,-,87
ENCFF959WCA,chr8,1818114,1818115,+,100
ENCFF959WCA,chr8,1818115,1818116,-,100
ENCFF959WCA,chr8,1818118,1818119,+,100
ENCFF959WCA,chr8,1818119,1818120,-,100
ENCFF959WCA,chr8,1818137,1818138,+,100
ENCFF959WCA,chr8,1818138,1818139,-,100
ENCFF959WCA,chr8,1818170,1818171,+,100
ENCFF959WCA,chr8,1818171,1818172,-,100
ENCFF959WCA,chr8,1818173,1818174,+,100
ENCFF959WCA,chr8,1818174,1818175,-,100
ENCFF959WCA,chr8,1818212,1818213,+,86
ENCFF959WCA,chr8,1818213,1818214,-,50
ENCFF959WCA,chr8,1818231,1818232,+,100
ENCFF959WCA,chr8,1818232,1818233,-,73
ENCFF959WCA,chr8,1818271,1818272,+,100
ENCFF959WCA,chr8,1818272,1818273,-,100
ENCFF959WCA,chr8,1818274,1818275,+,100
ENCFF959WCA,chr8,1818275,1818276,-,91
ENCFF959WCA,chr8,1818280,1818281,+,100
ENCFF959WCA,chr8,1818281,1818282,-,100
ENCFF959WCA,chr8,1818294,1818295,+,100
ENCFF959WCA,chr8,1818295,1818296,-,100
ENCFF959WCA,chr8,1818301,1818302,+,100
ENCFF959WCA,chr8,1818302,1818303,-,100
ENCFF959WCA,chr8,1818307,1818308,+,100
ENCFF959WCA,chr8,1818308,1818309,-,94
ENCFF959WCA,chr8,1818356,1818357,+,93
ENCFF959WCA,chr8,1818357,1818358,-,100
ENCFF959WCA,chr8,1818430,1818431,+,100
ENCFF959WCA,chr8,1818431,1818432,-,100
ENCFF959WCA,chr8,1818438,1818439,+,82
ENCFF959WCA,chr8,1818439,1818440,-,88
ENCFF959WCA,chr8,1818455,1818456,+,94
ENCFF959WCA,chr8,1818456,1818457,-,88
ENCFF959WCA,chr8,1818475,1818476,+,100
ENCFF959WCA,chr8,1818476,1818477,-,85
ENCFF959WCA,chr8,1818517,1818518,+,92
ENCFF959WCA,chr8,1818518,1818519,-,91
ENCFF959WCA,chr8,1818526,1818527,+,100
ENCFF959WCA,chr8,1818527,1818528,-,88
ENCFF959WCA,chr8,1818564,1818565,+,100
ENCFF959WCA,chr8,1818565,1818566,-,100
ENCFF959WCA,chr8,1818574,1818575,+,93
ENCFF959WCA,chr8,1818575,1818576,-,100
ENCFF959WCA,chr8,1818682,1818683,+,100
ENCFF959WCA,chr8,1818683,1818684,-,96
ENCFF959WCA,chr8,1818723,1818724,+,96
ENCFF959WCA,chr8,1818724,1818725,-,90
ENCFF959WCA,chr8,1818736,1818737,+,92
ENCFF959WCA,chr8,1818737,1818738,-,100
ENCFF959WCA,chr8,1818862,1818863,+,95
ENCFF959WCA,chr8,1818863,1818864,-,95
ENCFF959WCA,chr8,1818884,1818885,+,29
ENCFF959WCA,chr8,1818885,1818886,-,50
ENCFF959WCA,chr8,1818916,1818917,+,93
ENCFF959WCA,chr8,1818917,1818918,-,100
ENCFF959WCA,chr8,1819012,1819013,+,65
ENCFF959WCA,chr8,1819013,1819014,-,77
ENCFF959WCA,chr8,1819055,1819056,+,52
ENCFF959WCA,chr8,1819056,1819057,-,33
ENCFF959WCA,chr8,1819110,1819111,+,100
ENCFF959WCA,chr8,1819111,1819112,-,100
ENCFF959WCA,chr8,1819116,1819117,+,100
ENCFF959WCA,chr8,1819117,1819118,-,100
ENCFF959WCA,chr8,1819121,1819122,+,100
ENCFF959WCA,chr8,1819122,1819123,-,100
ENCFF959WCA,chr8,1819123,1819124,+,92
ENCFF959WCA,chr8,1819124,1819125,-,100
ENCFF959WCA,chr8,1819138,1819139,+,100
ENCFF959WCA,chr8,1819139,1819140,-,100
ENCFF959WCA,chr8,1819155,1819156,+,100
ENCFF959WCA,chr8,1819156,1819157,-,100
ENCFF959WCA,chr8,1819294,1819295,+,93
ENCFF959WCA,chr8,1819295,1819296,-,100
ENCFF959WCA,chr8,1819448,1819449,+,33
ENCFF959WCA,chr8,1819449,1819450,-,13
ENCFF959WCA,chr8,1819469,1819470,+,28
ENCFF959WCA,chr8,1819470,1819471,-,71
ENCFF959WCA,chr8,1819647,1819648,+,15
ENCFF959WCA,chr8,1819648,1819649,-,0
ENCFF959WCA,chr8,1819729,1819730,+,21
ENCFF959WCA,chr8,1819730,1819731,-,0
ENCFF959WCA,chr8,1819795,1819796,+,10
ENCFF959WCA,chr8,1819796,1819797,-,0
ENCFF959WCA,chr8,1820090,1820091,+,100
ENCFF959WCA,chr8,1820091,1820092,-,100
ENCFF959WCA,chr8,1820233,1820234,+,100
ENCFF959WCA,chr8,1820234,1820235,-,100
ENCFF959WCA,chr8,1820467,1820468,+,100
ENCFF959WCA,chr8,1820468,1820469,-,100
ENCFF959WCA,chr8,1820485,1820486,+,90
ENCFF959WCA,chr8,1820486,1820487,-,100
ENCFF959WCA,chr8,1820534,1820535,+,82
ENCFF959WCA,chr8,1820535,1820536,-,97
ENCFF959WCA,chr8,1820551,1820552,+,69
ENCFF959WCA,chr8,1820552,1820553,-,97
ENCFF959WCA,chr8,1820564,1820565,+,70
ENCFF959WCA,chr8,1820565,1820566,-,95
ENCFF959WCA,chr8,1820659,1820660,+,100
ENCFF959WCA,chr8,1820660,1820661,-,100
ENCFF959WCA,chr8,1820802,1820803,+,100
ENCFF959WCA,chr8,1820803,1820804,-,100
ENCFF959WCA,chr8,1820804,1820805,+,100
ENCFF959WCA,chr8,1820805,1820806,-,100
ENCFF959WCA,chr8,1820931,1820932,+,67
ENCFF959WCA,chr8,1820932,1820933,-,55
ENCFF959WCA,chr8,1820971,1820972,+,100
ENCFF959WCA,chr8,1820972,1820973,-,90
ENCFF959WCA,chr8,1821035,1821036,+,100
ENCFF959WCA,chr8,1821036,1821037,-,95
ENCFF959WCA,chr8,1821071,1821072,+,64
ENCFF959WCA,chr8,1821072,1821073,-,100
ENCFF959WCA,chr8,1821094,1821095,+,100
ENCFF959WCA,chr8,1821095,1821096,-,100
ENCFF959WCA,chr8,1821133,1821134,+,100
ENCFF959WCA,chr8,1821134,1821135,-,89
ENCFF959WCA,chr8,1821196,1821197,+,100
ENCFF959WCA,chr8,1821197,1821198,-,100
ENCFF959WCA,chr8,1821210,1821211,+,95
ENCFF959WCA,chr8,1821211,1821212,-,100
ENCFF959WCA,chr8,1821230,1821231,+,100
ENCFF959WCA,chr8,1821231,1821232,-,50
ENCFF959WCA,chr8,1821351,1821352,+,94
ENCFF959WCA,chr8,1821352,1821353,-,86
ENCFF959WCA,chr8,1821498,1821499,+,100
ENCFF959WCA,chr8,1821499,1821500,-,100
ENCFF959WCA,chr8,1821527,1821528,+,100
ENCFF959WCA,chr8,1821528,1821529,-,98
ENCFF959WCA,chr8,1821772,1821773,+,97
ENCFF959WCA,chr8,1821773,1821774,-,97
ENCFF959WCA,chr8,1821992,1821993,+,16
ENCFF959WCA,chr8,1821993,1821994,-,22
ENCFF959WCA,chr8,1822025,1822026,+,82
ENCFF959WCA,chr8,1822026,1822027,-,75
ENCFF959WCA,chr8,1822161,1822162,+,100
ENCFF959WCA,chr8,1822162,1822163,-,100
ENCFF959WCA,chr8,1822169,1822170,+,100
ENCFF959WCA,chr8,1822170,1822171,-,97
ENCFF959WCA,chr8,1822196,1822197,+,97
ENCFF959WCA,chr8,1822197,1822198,-,89
ENCFF959WCA,chr8,1822307,1822308,+,100
ENCFF959WCA,chr8,1822308,1822309,-,100
ENCFF959WCA,chr8,1822431,1822432,+,94
ENCFF959WCA,chr8,1822432,1822433,-,89
ENCFF959WCA,chr8,1822587,1822588,+,91
ENCFF959WCA,chr8,1822588,1822589,-,88
ENCFF959WCA,chr8,1822695,1822696,+,100
ENCFF959WCA,chr8,1822696,1822697,-,100
ENCFF959WCA,chr8,1822824,1822825,+,53
ENCFF959WCA,chr8,1822825,1822826,-,19
ENCFF959WCA,chr8,1822945,1822946,+,0
ENCFF959WCA,chr8,1822946,1822947,-,0
ENCFF959WCA,chr8,1822990,1822991,+,93
